-68.27051501228763, -0.017561798383169958
-64.97956512447911, -0.0572893950554052
-61.68861523667057, -0.09377392261153883
-58.39766534886205, -0.12052924281937027
-55.106715461053525, -0.14404149391110055
-51.815765573244995, -0.17079681411893244
-48.52481568543647, -0.20403827255896534
-45.23386579762794, -0.2510627747424268
-41.94291590981942, -0.3029518806000393
-38.65196602201089, -0.3434902445512993
-35.361016134202366, -0.3443010118303249
-32.070066246393836, -0.29727650964686303
-28.779116358585313, -0.22755052365069606
-25.488166470776783, -0.15458146853842836
-22.19721658296826, -0.09296315533251365
-18.90626669515973, -0.04999248954417812
-15.615316807351206, -0.024858703894396594
-12.324366919542669, -0.015129496546094412
0,0
12.324366919542669, 0.015129496546094412
17.294182070734067, 0.035544263731014034
20.58513195854259, 0.05378572217104738
23.876081846351113, 0.09824279463759567
27.16703173415965, 0.17621158130385162
30.457981621968173, 0.24999140369514494
33.748931509776696, 0.3124204841800853
37.03988139758522, 0.33674350255084073
40.33083128539376, 0.3124204841800853
43.62178117320228, 0.26296368015954785
46.91273106101082, 0.21107457430193532
50.20368094881934, 0.17215774490872615
53.49463083662786, 0.1437808901428439
56.785580724436386, 0.11864710449306282
60.07653061224491, 0.09270255156425655
63.36748050005343, 0.06351492951934956
66.65843038786196, 0.01892272917296367
69.20143711935037, 0.0012209769142468296
